day,date,time,operator,branch,driver,temperature,bill,pizzas,free_wine,got_wine,discount_customer
Thursday,22-May-14,41.76856482,Melissa,East,Bruno,58.23011963,39.6,3,1,1,1
Thursday,22-May-14,30.06998561,Laura,East,Bruno,64.95802769,31.3,1,0,0,0
Thursday,22-May-14,36.61854057,Laura,Centre,Salvatore,64.79868055,44.8,4,0,0,0
Thursday,22-May-14,38.86458942,Melissa,East,Mario,56.31454835,39.5,4,0,0,0
Thursday,22-May-14,35.32651606,Laura,Centre,Mario,61.432676,48.5,3,0,0,0
Thursday,22-May-14,48.65381431,Melissa,Centre,Bruno,52.3307619,61.2,4,1,1,0
Friday,23-May-14,35.14333121,Melissa,East,Mario,69.53124018,27.9,2,0,0,0
Friday,23-May-14,22.74040941,Laura,East,Bruno,66.98920107,30.4,1,0,0,1
Friday,23-May-14,23.87917457,Melissa,West,Salvatore,75.52247414,25.9,1,0,0,0
Friday,23-May-14,35.5594752,Melissa,Centre,Bruno,58.95421303,50.1,4,0,0,0
Friday,23-May-14,34.42028705,Melissa,Centre,Mario,55.52386664,38.7,3,0,0,1
Friday,23-May-14,26.13852343,Laura,East,Luigi,75.27530498,37.3,2,0,0,0
Friday,23-May-14,27.53214241,Melissa,West,Luigi,65.61035001,43.9,4,0,0,1
Friday,23-May-14,42.44494101,Melissa,Centre,Mario,58.08594555,50.5,5,1,1,0
Friday,23-May-14,34.25185056,Melissa,East,Luigi,54.33411801,31.1,2,0,0,1
Friday,23-May-14,33.30601591,Melissa,East,Mario,62.24375153,57.6,2,0,0,0
Friday,23-May-14,24.52139737,Melissa,West,Salvatore,62.25611666,44.6,3,0,0,0
Friday,23-May-14,37.12621429,Melissa,West,Salvatore,61.28061503,56.6,6,0,0,0
Friday,23-May-14,24.30999574,Melissa,East,Mario,68.45504245,50.2,1,0,0,1
Friday,23-May-14,29.71580017,Melissa,Centre,Luigi,67.56777632,45.5,2,0,0,0
Friday,23-May-14,45.88159379,Laura,West,Mario,61.93516634,62.7,5,1,0,0
Friday,23-May-14,38.93401413,Melissa,East,Salvatore,73.24103552,39,2,0,0,0
Friday,23-May-14,33.81037036,Laura,Centre,Bruno,58.53865582,51.8,3,0,0,0
Friday,23-May-14,43.17861716,Melissa,East,Mario,69.16427172,42.6,3,1,0,0
Friday,23-May-14,40.8700571,Melissa,Centre,Bruno,61.92120956,64.9,5,1,1,0
Friday,23-May-14,33.72129678,Melissa,West,Salvatore,55.35452815,64.5,5,0,0,0
Friday,23-May-14,38.95432,Laura,Centre,Salvatore,68.6015376,43.5,3,0,0,0
Friday,23-May-14,32.17951887,Melissa,West,Bruno,66.76546653,43.5,4,0,0,0
Friday,23-May-14,27.93116591,Laura,East,Luigi,72.10132572,46.6,2,0,0,0
Friday,23-May-14,35.0575055,Melissa,Centre,Mario,57.54135493,46.6,3,0,0,0
Friday,23-May-14,35.76244313,Laura,East,Luigi,53.79945552,36.4,3,0,0,0
Friday,23-May-14,45.2057717,Laura,East,Luigi,58.20457167,38.6,3,1,1,0
Friday,23-May-14,23.50312029,Melissa,East,Bruno,56.42343947,28.6,3,0,0,0
Friday,23-May-14,40.91120486,Laura,West,Salvatore,62.40666994,53.5,4,1,1,0
Friday,23-May-14,39.69831218,Melissa,Centre,Mario,61.34466317,49.2,3,0,0,0
Friday,23-May-14,43.18028078,Melissa,Centre,Salvatore,60.72086286,50.5,4,1,1,0
Friday,23-May-14,28.81471838,Melissa,West,Salvatore,66.92134682,51.1,4,0,0,0
Friday,23-May-14,23.53652761,Laura,East,Mario,62.19052012,43.1,1,0,0,0
Friday,23-May-14,26.18872829,Melissa,West,Salvatore,74.30711822,23.3,2,0,0,0
Friday,23-May-14,27.14131429,Laura,East,Bruno,63.94568674,29.7,5,0,0,0
Friday,23-May-14,30.70907019,Laura,West,Mario,50.99404488,49.7,3,0,0,0
Friday,23-May-14,33.416344,Laura,East,Luigi,73.66362592,20.1,3,0,0,0
Friday,23-May-14,31.12194049,Melissa,Centre,Luigi,47.88672863,31.6,2,0,0,0
Friday,23-May-14,30.22367225,Melissa,Centre,Luigi,60.91005495,57.3,3,0,0,0
Friday,23-May-14,31.42833903,Melissa,East,Luigi,57.40110941,27.3,5,0,0,0
Friday,23-May-14,29.08404462,Melissa,Centre,Mario,62.07814573,28.3,3,0,0,0
Friday,23-May-14,25.18743961,Melissa,West,Mario,70.10562097,40.8,2,0,0,0
Friday,23-May-14,34.31531736,Melissa,West,Bruno,59.31116037,53.1,4,0,0,0
Friday,23-May-14,29.71282674,Laura,West,Luigi,49.50131956,33.1,2,0,0,1
Friday,23-May-14,46.04149578,Laura,Centre,Luigi,51.77251268,49.5,3,1,1,1
Friday,23-May-14,44.07139763,Laura,Centre,Luigi,58.88892646,58.9,5,1,1,0
Saturday,24-May-14,29.77826196,Laura,East,Salvatore,60.69506106,39.4,3,0,0,0
Saturday,24-May-14,32.37944321,Melissa,East,Luigi,64.76850988,34.7,2,0,0,0
Saturday,24-May-14,36.74544819,Melissa,West,Bruno,58.49294311,43.3,3,0,0,1
Saturday,24-May-14,19.7819867,Laura,East,Domenico,73.09232532,20.5,1,0,0,0
Saturday,24-May-14,25.78838141,Laura,East,Salvatore,67.03838516,54.1,1,0,0,0
Saturday,24-May-14,38.22397306,Laura,Centre,Bruno,55.87292497,61.4,3,0,0,0
Saturday,24-May-14,30.52341322,Melissa,East,Mario,74.31087295,32.2,2,0,0,0
Saturday,24-May-14,39.73818101,Melissa,Centre,Salvatore,58.19956413,43.6,6,0,0,0
Saturday,24-May-14,28.65563339,Laura,West,Salvatore,69.7566077,46.4,3,0,0,0
Saturday,24-May-14,29.40754557,Laura,East,Luigi,67.88400637,27.8,1,0,0,0
Saturday,24-May-14,29.30972684,Melissa,Centre,Domenico,62.55342365,37.9,2,0,0,0
Saturday,24-May-14,30.74373178,Laura,East,Luigi,67.86818665,30.4,1,0,0,0
Saturday,24-May-14,34.66744861,Laura,East,Domenico,57.0450147,26,4,0,0,0
Saturday,24-May-14,21.69158362,Melissa,Centre,Domenico,69.63248416,24.1,1,0,0,0
Saturday,24-May-14,36.42974991,Melissa,East,Bruno,58.87547564,52.8,4,0,0,0
Saturday,24-May-14,23.94672603,Laura,East,Domenico,74.27691517,29,3,0,0,0
Saturday,24-May-14,36.25999733,Laura,East,Bruno,56.93954566,50.6,4,0,0,1
Saturday,24-May-14,37.46705548,Laura,Centre,Bruno,53.0847694,43.5,3,0,0,0
Saturday,24-May-14,37.01762268,Laura,East,Luigi,58.97030897,42.9,6,0,0,0
Saturday,24-May-14,35.67092205,Melissa,West,Bruno,55.92956662,54.6,3,0,0,0
Saturday,24-May-14,25.78553549,Melissa,Centre,Domenico,71.78503389,23.3,1,0,0,1
Saturday,24-May-14,29.46893212,Melissa,West,Domenico,74.20392358,23.3,6,0,0,1
Saturday,24-May-14,33.92018047,Laura,East,Luigi,68.94071453,51.1,4,0,0,1
Saturday,24-May-14,37.17813981,Melissa,East,Mario,63.73452559,29.1,2,0,0,1
Saturday,24-May-14,36.50454631,Melissa,East,Domenico,70.79622514,37.1,2,0,0,0
Saturday,24-May-14,22.53676763,Laura,East,Luigi,58.93257091,39.3,1,0,0,1
Saturday,24-May-14,27.2339648,Laura,East,Mario,51.39865614,40.5,3,0,0,1
Saturday,24-May-14,30.16414159,Melissa,Centre,Bruno,66.0222396,63,4,0,0,0
Saturday,24-May-14,42.86296416,Laura,West,Bruno,64.00713991,48.3,8,1,0,0
Saturday,24-May-14,34.78785571,Laura,Centre,Salvatore,58.02362189,54.3,7,0,0,1
Saturday,24-May-14,21.86077329,Laura,East,Mario,77.29169496,21.6,3,0,0,0
Saturday,24-May-14,33.29140063,Melissa,West,Mario,53.10754266,39.6,4,0,0,0
Saturday,24-May-14,30.78706943,Melissa,Centre,Luigi,62.64997076,49.4,3,0,0,0
Saturday,24-May-14,21.58552769,Laura,West,Salvatore,67.86008567,47.5,1,0,0,0
Saturday,24-May-14,40.79712995,Laura,Centre,Salvatore,48.98050174,54.9,5,1,1,0
Saturday,24-May-14,31.68179859,Laura,East,Salvatore,62.54276926,53.2,2,0,0,0
Saturday,24-May-14,45.56189901,Laura,West,Bruno,46.84435473,42.2,3,1,1,0
Saturday,24-May-14,27.19460618,Laura,East,Domenico,67.58282851,29.1,1,0,0,0
Saturday,24-May-14,43.31137146,Laura,West,Salvatore,53.32794858,43,2,1,1,1
Saturday,24-May-14,36.37278559,Laura,West,Salvatore,61.16787845,55,3,0,0,0
Saturday,24-May-14,38.02267796,Laura,West,Bruno,66.41566469,32.7,3,0,0,0
Saturday,24-May-14,28.7038741,Laura,West,Domenico,62.24283188,33.9,2,0,0,0
Saturday,24-May-14,32.25499105,Melissa,East,Salvatore,60.7103206,45.5,1,0,0,0
Saturday,24-May-14,33.32372026,Laura,East,Domenico,57.98705199,33.4,1,0,0,1
Saturday,24-May-14,26.96425042,Melissa,East,Domenico,48.15944663,19.9,2,0,0,0
Saturday,24-May-14,31.00010917,Laura,West,Domenico,62.9333359,32.3,3,0,0,0
Saturday,24-May-14,30.46332677,Laura,West,Luigi,67.442019,50.9,5,0,0,0
Saturday,24-May-14,28.70824216,Laura,West,Luigi,57.48351564,65.2,1,0,0,1
Saturday,24-May-14,32.31433053,Laura,West,Luigi,52.4869609,60.8,5,0,0,1
Sunday,25-May-14,41.66065372,Melissa,Centre,Bruno,66.48381256,38.2,5,1,1,0
Sunday,25-May-14,44.44253306,Melissa,Centre,Bruno,50.53822553,39.7,4,1,1,0
Sunday,25-May-14,37.84776215,Melissa,Centre,Salvatore,55.1924112,47.3,2,0,0,0
Sunday,25-May-14,37.86025078,Laura,West,Salvatore,65.10463666,39.9,5,0,0,0
Sunday,25-May-14,32.14106611,Melissa,Centre,Mario,66.25209693,51.6,2,0,0,1
Sunday,25-May-14,48.66219108,Melissa,East,Luigi,64.83199772,49.2,3,1,1,0
Sunday,25-May-14,41.61941663,Laura,Centre,Domenico,67.11638762,41.3,2,1,1,0
Sunday,25-May-14,45.43441288,Melissa,West,Bruno,58.52322893,37.6,3,1,0,1
Sunday,25-May-14,34.44085512,Laura,Centre,Luigi,54.12916502,45.6,4,0,0,1
Sunday,25-May-14,34.59696473,Melissa,East,Luigi,73.04806364,40.2,2,0,0,1
Sunday,25-May-14,31.9755791,Melissa,West,Mario,56.55951372,50.4,4,0,0,1
Sunday,25-May-14,36.22021569,Melissa,West,Mario,68.24393425,39.2,2,0,0,1
Sunday,25-May-14,34.43819684,Laura,Centre,Luigi,58.18902213,47.1,5,0,0,0
Sunday,25-May-14,35.41336281,Laura,East,Mario,68.73041387,47.2,2,0,0,1
Sunday,25-May-14,36.80782415,Laura,Centre,Salvatore,71.19371986,36.9,2,0,0,0
Sunday,25-May-14,26.3504225,Laura,Centre,Domenico,68.50914194,35.8,3,0,0,0
Sunday,25-May-14,20.34109464,Melissa,East,Domenico,79.1920987,25.4,1,0,0,0
Sunday,25-May-14,39.18777801,Laura,Centre,Salvatore,63.66749375,45.8,4,0,0,0
Sunday,25-May-14,24.25823614,Laura,West,Luigi,65.32368901,34.2,5,0,0,0
Sunday,25-May-14,44.70474082,Laura,East,Luigi,74.10997822,56.4,2,1,0,1
Sunday,25-May-14,27.31340391,Melissa,Centre,Domenico,64.07928442,37.4,3,0,0,1
Sunday,25-May-14,28.75597887,Laura,West,Domenico,67.28969643,28.6,1,0,0,0
Sunday,25-May-14,32.56791907,Melissa,Centre,Salvatore,55.63499905,54.7,3,0,0,0
Sunday,25-May-14,18.55345239,Melissa,East,Domenico,79.70520512,15.5,1,0,0,0
Sunday,25-May-14,39.25251667,Laura,Centre,Mario,61.86005953,36.1,2,0,0,0
Sunday,25-May-14,34.77784797,Melissa,East,Luigi,69.99744776,41.9,2,0,0,1
Sunday,25-May-14,40.87683059,Laura,Centre,Mario,56.70543815,49,2,1,1,0
Sunday,25-May-14,30.31645427,Laura,West,Luigi,68.90328855,42.3,2,0,0,0
Sunday,25-May-14,34.31770069,Laura,East,Mario,65.87212626,30.7,2,0,0,0
Sunday,25-May-14,35.84220458,Melissa,Centre,Bruno,48.52212914,45.5,5,0,0,0
Sunday,25-May-14,43.63153837,Laura,Centre,Salvatore,63.3715224,64.4,8,1,1,0
Sunday,25-May-14,35.61917969,Melissa,West,Mario,48.4254615,50,5,0,0,0
Sunday,25-May-14,36.24499457,Laura,Centre,Bruno,67.83014036,41.9,2,0,0,1
Sunday,25-May-14,37.37508204,Laura,Centre,Salvatore,54.10988975,38.9,3,0,0,0
Sunday,25-May-14,26.99079678,Laura,East,Mario,69.17808148,39.7,2,0,0,1
Sunday,25-May-14,31.62534899,Melissa,West,Mario,64.10092343,33.4,3,0,0,0
Sunday,25-May-14,24.62236466,Laura,East,Domenico,58.50074115,33.8,1,0,0,0
Sunday,25-May-14,27.13011169,Laura,East,Luigi,74.8603361,24.7,3,0,0,0
Sunday,25-May-14,34.6116508,Melissa,Centre,Luigi,57.24844633,35,4,0,0,0
Sunday,25-May-14,34.2230696,Laura,Centre,Salvatore,55.82078722,42.3,3,0,0,0
Sunday,25-May-14,32.98346952,Laura,East,Mario,60.61699678,47.2,2,0,0,1
Sunday,25-May-14,32.14387591,Melissa,West,Salvatore,65.89377732,34.1,2,0,0,0
Sunday,25-May-14,27.85794056,Melissa,West,Domenico,71.01311211,25,2,0,0,0
Sunday,25-May-14,37.77282308,Laura,Centre,Luigi,64.10885328,39.6,4,0,0,0
Monday,26-May-14,47.70200717,Laura,Centre,Bruno,56.87350573,49.7,3,1,1,0
Monday,26-May-14,29.33004831,Laura,Centre,Bruno,59.4608679,35.4,2,0,0,0
Monday,26-May-14,28.3006862,Laura,West,Bruno,56.93514969,40.1,2,0,0,0
Monday,26-May-14,31.70617035,Laura,West,Salvatore,60.55544465,47.2,2,0,0,0
Monday,26-May-14,33.95615003,Laura,Centre,Bruno,52.75517147,56.9,4,0,0,0
Monday,26-May-14,35.53549561,Laura,Centre,Bruno,63.55692287,57.7,3,0,0,0
Monday,26-May-14,26.9613531,Laura,Centre,Salvatore,72.38914129,25.7,3,0,0,1
Monday,26-May-14,46.63742207,Laura,Centre,Bruno,57.19884917,55.5,4,1,1,0
Monday,26-May-14,24.20022569,Laura,East,Salvatore,69.79677841,42.6,2,0,0,1
Monday,26-May-14,39.30223674,Laura,West,Salvatore,57.56783189,55.9,3,0,0,1
Monday,26-May-14,32.09825052,Laura,West,Salvatore,72.42868867,28.5,2,0,0,1
Monday,26-May-14,29.56050867,Laura,West,Bruno,73.36077447,32.9,1,0,0,0
Monday,26-May-14,23.26151257,Laura,East,Salvatore,73.52124627,17.1,2,0,0,0
Monday,26-May-14,38.69674904,Laura,East,Bruno,59.07048803,55.3,4,0,0,0
Monday,26-May-14,24.14426194,Laura,East,Salvatore,72.42535273,26.9,1,0,0,0
Monday,26-May-14,29.20122738,Laura,East,Bruno,66.82980428,32.1,1,0,0,0
Monday,26-May-14,36.39312104,Laura,West,Bruno,59.90867458,49.4,4,0,0,0
Monday,26-May-14,31.00129426,Laura,West,Bruno,58.79341252,39,4,0,0,0
Monday,26-May-14,36.62120727,Laura,Centre,Bruno,63.52234343,59.3,3,0,0,0
Monday,26-May-14,28.22617646,Laura,West,Salvatore,62.07729023,30.3,2,0,0,0
Monday,26-May-14,20.54509977,Laura,West,Salvatore,69.40278322,25,1,0,0,1
Monday,26-May-14,33.41818797,Laura,East,Salvatore,71.79624595,36.1,3,0,0,1
Monday,26-May-14,34.44926534,Laura,Centre,Bruno,56.13871709,36.2,2,0,0,1
Monday,26-May-14,39.11403591,Laura,Centre,Bruno,63.77649715,48,5,0,0,0
Monday,26-May-14,45.63899988,Laura,West,Salvatore,58.85052736,49.2,3,1,1,0
Monday,26-May-14,39.21273842,Laura,Centre,Salvatore,60.54407616,46.9,2,0,0,0
Monday,26-May-14,33.6238022,Laura,West,Bruno,62.77069185,57.7,6,0,0,0
Monday,26-May-14,43.62988951,Laura,West,Bruno,63.90851559,39.4,3,1,0,0
Monday,26-May-14,40.56208221,Laura,West,Salvatore,61.45966264,61.5,4,1,1,0
Monday,26-May-14,31.73461209,Laura,West,Bruno,66.15924576,38.6,2,0,0,0
Monday,26-May-14,33.86186886,Laura,West,Salvatore,52.16111516,58.3,2,0,0,0
Tuesday,27-May-14,43.86430369,Melissa,Centre,Bruno,62.35963392,59.6,3,1,0,0
Tuesday,27-May-14,24.09445258,Melissa,East,Bruno,70.19097946,20.4,1,0,0,1
Tuesday,27-May-14,40.34184196,Melissa,Centre,Bruno,62.65695062,47.5,3,1,1,1
Tuesday,27-May-14,18.99957712,Melissa,East,Mario,64.54860383,18.5,1,0,0,0
Tuesday,27-May-14,32.97728636,Melissa,Centre,Mario,62.8890304,43,3,0,0,0
Tuesday,27-May-14,46.36318303,Melissa,West,Bruno,66.72733653,38.5,2,1,0,1
Tuesday,27-May-14,33.42716846,Melissa,West,Bruno,60.11754381,34.9,1,0,0,1
Tuesday,27-May-14,25.2051965,Melissa,East,Mario,74.60359718,35.6,1,0,0,1
Tuesday,27-May-14,23.69355198,Melissa,East,Bruno,67.98431009,26.7,3,0,0,0
Tuesday,27-May-14,38.13148641,Melissa,West,Bruno,70.34003647,35.9,2,0,0,0
Tuesday,27-May-14,37.85439088,Melissa,East,Mario,48.72420046,35.8,3,0,0,0
Tuesday,27-May-14,28.79136034,Melissa,East,Bruno,72.66134227,34.9,2,0,0,0
Tuesday,27-May-14,39.95812882,Melissa,Centre,Bruno,65.8698897,40.7,3,0,0,0
Tuesday,27-May-14,41.48441159,Melissa,East,Mario,66.81442716,42.6,5,1,0,0
Tuesday,27-May-14,31.19068704,Melissa,Centre,Bruno,52.47610623,50.6,3,0,0,0
Tuesday,27-May-14,39.96924072,Melissa,West,Mario,63.4242725,36.1,3,0,0,0
Tuesday,27-May-14,25.93142878,Melissa,Centre,Mario,59.95671413,42.7,1,0,0,0
Tuesday,27-May-14,41.42648964,Melissa,Centre,Bruno,55.9639867,54.1,5,1,1,0
Tuesday,27-May-14,32.83185283,Melissa,West,Bruno,69.6828161,39.6,2,0,0,0
Tuesday,27-May-14,35.32909181,Melissa,Centre,Mario,55.15486714,46.8,5,0,0,0
Tuesday,27-May-14,30.46185854,Melissa,East,Mario,58.11910018,52.4,2,0,0,0
Tuesday,27-May-14,38.74393268,Melissa,West,Mario,59.87445339,44.1,2,0,0,0
Tuesday,27-May-14,44.42664234,Melissa,West,Mario,61.31523082,68.6,3,1,1,0
Tuesday,27-May-14,36.22458075,Melissa,Centre,Mario,62.1772136,60.8,2,0,0,0
Tuesday,27-May-14,19.65627367,Melissa,East,Mario,75.66144231,29.2,2,0,0,0
Tuesday,27-May-14,29.79321611,Melissa,East,Mario,72.01615416,51.6,1,0,0,0
Tuesday,27-May-14,34.11884347,Melissa,West,Mario,63.26824763,36.7,3,0,0,1
Tuesday,27-May-14,28.49762952,Melissa,Centre,Bruno,74.13814711,41.9,2,0,0,0
Tuesday,27-May-14,52.3167179,Melissa,Centre,Bruno,58.30057416,42.9,4,1,1,0
Tuesday,27-May-14,25.49994178,Melissa,East,Mario,64.62811557,32.5,1,0,0,0
Tuesday,27-May-14,37.37698339,Melissa,West,Mario,65.10494313,42.4,2,0,0,1
Tuesday,27-May-14,33.86977404,Melissa,East,Bruno,64.05604693,36.1,3,0,0,0
Tuesday,27-May-14,38.96244864,Melissa,West,Mario,53.77136968,60.5,4,0,0,0
Wednesday,28-May-14,34.42716256,Melissa,West,Salvatore,56.63798896,54.3,2,0,0,0
Wednesday,28-May-14,35.15408339,Laura,Centre,Salvatore,58.64116883,54.2,5,0,0,1
Wednesday,28-May-14,36.80968732,Melissa,West,Mario,58.34694593,59,3,0,0,0
Wednesday,28-May-14,45.31990868,Melissa,Centre,Mario,52.48830857,50.9,7,1,1,1
Wednesday,28-May-14,32.06049563,Melissa,West,Salvatore,59.52568319,41.9,3,0,0,0
Wednesday,28-May-14,26.40207388,Melissa,West,Salvatore,70.30618339,40.4,3,0,0,0
Wednesday,28-May-14,25.75863392,Melissa,East,Mario,74.3841598,28.3,1,0,0,0
Wednesday,28-May-14,30.5843502,Laura,West,Salvatore,59.520659,35.5,2,0,0,1
Wednesday,28-May-14,26.16330265,Melissa,East,Mario,67.29201694,23.9,2,0,0,0
Wednesday,28-May-14,34.48334416,Laura,West,Salvatore,67.49210717,30,4,0,0,0
Wednesday,28-May-14,31.60580449,Melissa,West,Mario,62.88425932,62.7,1,0,0,0
Wednesday,28-May-14,36.44019323,Melissa,East,Mario,62.29787883,39.5,6,0,0,1
Wednesday,28-May-14,36.97781432,Laura,West,Salvatore,54.42797083,44,4,0,0,0
Wednesday,28-May-14,37.37288691,Melissa,Centre,Salvatore,59.72322437,50.8,5,0,0,0
Wednesday,28-May-14,40.7783463,Melissa,West,Mario,59.89239584,43.5,3,1,0,0
Wednesday,28-May-14,32.01098187,Laura,East,Mario,69.97111894,60.2,3,0,0,0
Wednesday,28-May-14,32.60540895,Laura,West,Salvatore,61.95382866,41.4,4,0,0,0
Wednesday,28-May-14,37.0166916,Laura,Centre,Mario,52.85055749,45.9,2,0,0,0
Wednesday,28-May-14,31.52532782,Melissa,Centre,Salvatore,64.78125694,50,3,0,0,1
Wednesday,28-May-14,39.94816444,Laura,West,Mario,62.38141763,59.1,2,0,0,1
Wednesday,28-May-14,36.85718378,Laura,East,Salvatore,69.57950138,35.5,2,0,0,0
Wednesday,28-May-14,42.8829082,Melissa,West,Salvatore,65.14616944,60.1,5,1,1,0
Wednesday,28-May-14,41.7360208,Melissa,East,Salvatore,73.97053963,47,1,1,1,0
Wednesday,28-May-14,28.12826976,Melissa,West,Mario,69.03051893,26,1,0,0,0
Wednesday,28-May-14,31.72827897,Melissa,East,Mario,57.32433537,31.6,3,0,0,0
Wednesday,28-May-14,21.97454696,Laura,East,Mario,74.60988423,41.8,3,0,0,0
Wednesday,28-May-14,31.16199379,Melissa,West,Salvatore,66.59709634,53.8,4,0,0,1
Wednesday,28-May-14,36.56133144,Laura,West,Mario,57.1018408,46.3,2,0,0,0
Wednesday,28-May-14,42.86941535,Laura,West,Mario,61.44756177,55.9,5,1,0,1
Wednesday,28-May-14,38.10503135,Laura,Centre,Salvatore,63.16312833,44.1,4,0,0,0
Wednesday,28-May-14,33.47041186,Melissa,Centre,Salvatore,66.88564669,55.1,3,0,0,1
Wednesday,28-May-14,35.62032531,Laura,East,Mario,64.59097971,40.1,1,0,0,0
Wednesday,28-May-14,28.08710083,Melissa,West,Salvatore,58.59862009,57.1,3,0,0,0
Wednesday,28-May-14,32.26720037,Laura,Centre,Salvatore,55.94985493,44,3,0,0,0
Wednesday,28-May-14,22.136143,Melissa,East,Mario,68.33854667,33.4,1,0,0,0
Thursday,29-May-14,44.82017525,Laura,West,Salvatore,62.4376407,39.4,7,1,0,0
Thursday,29-May-14,43.2228197,Laura,Centre,Salvatore,54.34430374,47.3,6,1,1,1
Thursday,29-May-14,29.36724705,Laura,West,Salvatore,73.02461112,35.9,3,0,0,1
Thursday,29-May-14,48.71367293,Laura,West,Salvatore,53.99073893,48.1,3,1,1,0
Thursday,29-May-14,28.46076206,Melissa,West,Salvatore,67.81585129,58.7,2,0,0,0
Thursday,29-May-14,26.13746501,Laura,West,Bruno,73.16741863,38.4,2,0,0,0
Thursday,29-May-14,34.37977201,Melissa,East,Bruno,63.28763072,30.9,1,0,0,0
Thursday,29-May-14,41.40784989,Melissa,Centre,Bruno,58.09931489,59.5,2,1,1,0
Thursday,29-May-14,40.42022034,Laura,West,Salvatore,67.43688846,49.1,2,1,1,0
Thursday,29-May-14,28.63640057,Melissa,East,Salvatore,66.89817753,35.9,1,0,0,0
Thursday,29-May-14,42.93830996,Melissa,Centre,Bruno,58.94606813,56.5,5,1,1,0
Thursday,29-May-14,35.11431678,Melissa,West,Mario,67.30987492,41.6,1,0,0,0
Thursday,29-May-14,23.28542033,Melissa,East,Mario,70.51541047,29.1,2,0,0,0
Thursday,29-May-14,36.70816358,Laura,East,Bruno,59.2464169,48,6,0,0,0
Thursday,29-May-14,34.27482923,Melissa,Centre,Salvatore,56.39207197,38,4,0,0,0
Thursday,29-May-14,51.06535681,Laura,Centre,Mario,53.90839399,40.5,3,1,1,0
Thursday,29-May-14,32.09643685,Laura,East,Bruno,63.28586255,28.4,2,0,0,0
Thursday,29-May-14,37.65403359,Laura,East,Mario,54.33088123,58.8,4,0,0,0
Thursday,29-May-14,33.4140973,Laura,East,Mario,55.10390159,57.7,2,0,0,0
Thursday,29-May-14,38.83087728,Laura,Centre,Mario,41.75871798,46.7,5,0,0,0
Thursday,29-May-14,25.50140273,Melissa,Centre,Mario,67.50809736,45.4,2,0,0,0
Thursday,29-May-14,35.59266972,Laura,West,Salvatore,63.29889776,65.2,3,0,0,0
Thursday,29-May-14,42.52331846,Melissa,East,Bruno,58.97484244,38.8,2,1,1,0
Thursday,29-May-14,34.67454003,Melissa,East,Salvatore,53.83018055,63.1,3,0,0,1
Thursday,29-May-14,21.30978178,Laura,East,Mario,73.99176636,21.1,1,0,0,0
Thursday,29-May-14,30.03151194,Melissa,East,Salvatore,64.07178433,35,2,0,0,1
Thursday,29-May-14,42.59004115,Laura,West,Salvatore,64.79296694,38.9,2,1,0,0
Thursday,29-May-14,30.41941004,Melissa,Centre,Salvatore,71.69446318,45.6,4,0,0,1
Thursday,29-May-14,33.95472158,Laura,West,Bruno,68.06220517,43.1,2,0,0,0
Thursday,29-May-14,42.29501262,Laura,West,Mario,58.83347547,57.5,2,1,0,1
Thursday,29-May-14,38.38811327,Melissa,East,Salvatore,65.74854932,48.5,4,0,0,0
Thursday,29-May-14,32.67645138,Melissa,Centre,Salvatore,66.04544173,46.3,1,0,0,0
Thursday,29-May-14,42.46395344,Laura,Centre,Bruno,57.83441449,55.1,4,1,1,0
Thursday,29-May-14,28.17734867,Laura,Centre,Bruno,52.29620524,44,2,0,0,0
Thursday,29-May-14,34.38189507,Laura,West,Salvatore,64.62840046,50,2,0,0,0
Thursday,29-May-14,39.97948394,Laura,Centre,Mario,60.59968246,56.7,5,0,0,0
Thursday,29-May-14,41.07294367,Laura,Centre,Salvatore,48.49579951,49.7,4,1,1,0
Friday,30-May-14,43.37574045,Laura,Centre,Luigi,65.59961553,45.6,2,1,1,0
Friday,30-May-14,44.40559619,Melissa,Centre,Bruno,68.88023837,44.3,3,1,1,1
Friday,30-May-14,42.41497595,Melissa,East,Bruno,60.17873858,39.6,3,1,1,0
Friday,30-May-14,37.8124091,Laura,East,Mario,62.54267269,44.6,2,0,0,1
Friday,30-May-14,31.34118638,Melissa,West,Mario,66.40110444,48.2,3,0,0,0
Friday,30-May-14,27.41501443,Melissa,East,Salvatore,70.98772314,35,1,0,0,0
Friday,30-May-14,35.34335053,Melissa,East,Bruno,61.17183162,19.1,3,0,0,0
Friday,30-May-14,36.39508621,Laura,Centre,Bruno,64.23070543,63.1,2,0,0,0
Friday,30-May-14,42.69087841,Laura,Centre,Bruno,59.01789419,36.2,2,1,1,0
Friday,30-May-14,35.81381634,Melissa,West,Bruno,60.59232145,50.1,2,0,0,0
Friday,30-May-14,31.36047191,Melissa,East,Mario,66.8584442,32.7,2,0,0,0
Friday,30-May-14,36.18009664,Laura,West,Bruno,63.53478721,59.3,7,0,0,0
Friday,30-May-14,23.84094588,Melissa,East,Luigi,70.19584084,28.2,2,0,0,1
Friday,30-May-14,35.4156368,Melissa,East,Bruno,58.22502432,38.1,5,0,0,0
Friday,30-May-14,44.74765544,Melissa,Centre,Bruno,53.09317588,54.7,2,1,1,0
Friday,30-May-14,26.5080109,Laura,East,Luigi,72.75365367,22.3,2,0,0,0
Friday,30-May-14,29.83393489,Melissa,Centre,Mario,60.86646201,38.9,1,0,0,0
